id,price,log_price,price_per_person,room_type,property_type,accommodates,bedrooms,beds,bathrooms,n_reviews,review_scores_rating,host_is_superhost,availability_365,minimum_nights,period,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
52592533,664.0,6.498282149476434,132.8,Entire home/apt,Entire condo,5,2.0,4.0,1.0,2,4.0,0.0,357,2,december,Spiazzo,22179,7048.742357570239,13510.803487734682,1792.7624755634904,23890.02012810564,17.179541485527245,8716.241692953281,264.1033336155774,125.3485659719686,127.97463256368404,260.16650065985897,10567.36951367953,34.193645053538155,46.10317,10.73763
52603646,159.0,5.0689042022202315,79.5,Entire home/apt,Entire condo,2,1.0,3.0,1.0,23,4.61,0.0,87,2,december,Bocenago,22018,5574.66155260273,14366.087490242606,534.1071524328698,22469.99222481207,448.0726553612221,1325.3597245583742,433.9063797116931,719.2024848598877,556.5596510749655,2075.723487163137,10200.383880364345,1843.9646054050065,46.11383,10.7558
52605854,100.0,4.605170185988092,50.0,Private room,Private room in home,2,1.0,1.0,1.0,14,5.0,1.0,343,1,december,Trambileno,22203,6521.0106175585215,15463.514639591598,478.6617985322506,5681.036309690079,124.67957222235097,3943.3985561863637,1707.1780340672356,1202.5890174313258,1769.1427517629088,1830.3827030983484,4590.364497105405,4139.815003150434,45.85652,11.08816
52624223,118.0,4.770684624465665,23.6,Entire home/apt,Entire condo,5,1.0,3.0,1.0,12,4.08,0.0,330,2,december,Riva del Garda,22153,14144.151534694967,1741.377522281782,1356.0116583537015,1678.5553385201054,176.5091999747464,1402.9390270120643,1189.0990918887128,274.8334016945228,1006.5925023266852,972.3379092968568,1642.7851689876272,1794.8710086505812,45.89945,10.83169
52665468,120.0,4.787491742782046,30.0,Entire home/apt,Entire condo,4,2.0,2.0,1.0,8,5.0,0.0,213,3,december,Novella,22253,9507.424147402531,16623.973066949802,470.834484618341,3575.9588115421934,245.02260419718314,4317.311858133764,84.33817244220727,1035.2464044672627,1723.3434272827408,3646.9166547646228,1975.5024569872912,2827.031125171668,46.39231,11.06213
51917322,130.0,4.867534450455582,43.333333333333336,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,2,3.5,1.0,358,1,december,Campitello di Fassa,22036,173.86423875432925,34942.30192725076,1532.6808695811305,50081.40571347987,40.07506747404506,2783.7036052503313,281.41366125481846,2.8893713767666718,368.5494885812655,405.0844344053384,32919.1109239733,418.2374334279794,46.4740218,11.7385524
51921032,87.0,4.465908118654584,17.4,Entire home/apt,Entire condo,5,2.0,5.0,1.0,27,4.59,0.0,2,2,december,Riva del Garda,22153,12403.263161017723,52.71332155561636,231.90531788242254,201.96132642059416,172.02380947863375,1549.4666825511151,324.501717996932,19.835075163075583,21.426697160196234,65.87593319321145,126.79963398028734,87.2261236275179,45.884876,10.840284
51930303,101.0,4.61512051684126,33.666666666666664,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,8,4.88,1.0,363,1,december,San Giovanni di Fassa-Sèn Jan,22250,253.88744833544996,29463.075932474192,3593.201227531966,44486.57518642515,204.62597286302653,1029.5647265996768,266.94485654829333,293.8691979514163,221.80046783521198,456.5257118258536,29624.78536995515,1511.2877096466573,46.43110739999999,11.6956131
51930306,109.0,4.6913478822291435,36.333333333333336,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,10,4.4,1.0,351,1,december,San Giovanni di Fassa-Sèn Jan,22250,251.94564253804413,29462.236492258915,3595.788908258891,44484.98881032821,202.87884691900908,1036.2505532037437,271.5801563101986,299.0022058853513,219.56501463123135,447.7748178185591,29629.974164219195,1504.6543240217136,46.4311199,11.6954932
51952359,86.0,4.454347296253507,43.0,Entire home/apt,Entire condo,2,1.0,1.0,1.0,23,4.87,0.0,22,1,december,Arco,22006,15027.935271128395,4232.417376789515,521.2005829049518,4494.822524550011,140.23041831659282,3101.8708349159806,282.01969671564285,220.89660954602948,91.59101694946013,301.198830022167,1419.6186664536847,3528.6344392601686,45.91822,10.86915
51954532,86.0,4.454347296253507,21.5,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,1,5.0,0.0,259,4,december,Ledro,22229,14083.228139696681,4561.45336401564,934.7488467212579,5009.532287838959,132.2847053271436,4675.270954209058,881.2467015232284,263.7180506503233,142.79745657437726,249.6406307233489,5001.710068386289,877.5033470107613,45.86968,10.77517
51957826,83.0,4.418840607796598,13.833333333333334,Entire home/apt,Entire rental unit,6,2.0,2.0,1.0,29,4.97,0.0,80,2,december,Segonzano,22172,4091.4196032628365,5030.166551333445,2377.977338934586,10421.755698213572,327.09265576692206,1624.6094262895065,3020.4889359434064,151.28992768012816,3483.069958456035,3488.381174675133,868.3861953182654,7135.553342546109,46.186913,11.262593
51975636,86.0,4.454347296253507,21.5,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,12,4.58,1.0,363,1,december,Nago-Torbole,22124,10231.784011258676,1532.296601901475,115.44030391685402,4214.849298371798,105.69192951762699,3055.229489096381,48.06598668864039,48.444392693565504,48.27928710054004,206.90469176679838,560.7274122183126,3890.0963289775013,45.8775374955832,10.891351487102495
52686911,150.0,5.0106352940962555,25.0,Entire home/apt,Entire loft,6,3.0,6.0,1.0,1,5.0,0.0,363,3,december,Porte di Rendena,22244,4498.66882619467,9300.183391895329,131.1818547331473,22571.644651412797,125.62276185401709,4088.6093567858684,130.8403788876293,513.7889581233741,1211.3292471811856,4001.276979890278,10262.934720736148,4242.291998910684,46.06881,10.71317
52695084,91.0,4.51085950651685,45.5,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,6,4.33,0.0,364,1,december,San Giovanni di Fassa-Sèn Jan,22250,532.8381324134454,29437.230158651593,3754.7642861009626,44417.29735713377,166.847274300123,1456.3146188724634,695.9989504512162,99.07947227398891,174.47826773044645,184.60975113243958,29931.102554206886,1211.8317616808636,46.4319523,11.6889528
52695087,117.0,4.762173934797756,19.5,Entire home/apt,Entire rental unit,6,3.0,4.0,2.0,1,5.0,0.0,364,1,december,Moena,22118,2841.5270899734187,23006.73258756015,424.5696042114777,37865.74756348962,156.16435957882194,4311.286401094193,521.0515195756155,351.1223643860085,436.6878531317348,411.9762762351933,26214.646036987913,561.9492199159995,46.37781798513808,11.65363258485786
52695090,149.0,5.003946305945459,18.625,Entire home/apt,Entire rental unit,8,3.0,6.0,2.0,1,4.0,0.0,364,1,december,Moena,22118,3034.503783557578,22512.568340524544,540.6862296077983,37341.91143302622,37.69548020128848,4508.507471476406,487.8468320369262,534.6727565484246,816.4222246076691,806.4501238362112,26025.487469002055,603.2958620507933,46.373804195197806,11.649221156501651
52696299,303.0,5.713732805509369,75.75,Entire home/apt,Entire condo,4,1.0,2.0,1.0,6,5.0,1.0,216,1,december,Arco,22006,13710.123683423297,5080.188673959659,515.9553879732161,6256.969081584349,231.70642703084133,2081.2331730493524,554.8913502191601,559.0785254213419,541.3788676203038,633.3298726302402,1999.1274495554273,5113.024817368432,45.91058,10.9091
52697945,292.0,5.676753802268282,73.0,Entire home/apt,Entire condo,4,1.0,2.0,1.0,31,4.87,1.0,212,1,december,Arco,22006,13872.811519732835,5315.542623818429,575.9709314353953,6480.992450332449,4.089415079863938,1940.1441953591127,674.2652278384776,560.096013336132,637.5230937230939,799.860386898238,2036.1372511000875,4903.184442508844,45.91211,10.9112
52709687,357.0,5.877735781779639,59.5,Entire home/apt,Entire condo,6,2.0,4.0,1.0,26,4.85,0.0,25,3,december,Predazzo,22147,1509.8270451542041,15631.00543665877,152.7442416013375,29976.911340070514,310.73197342342877,3321.7451191917917,119.1823078480606,55.5127634145652,51.06859158575102,361.6070419812105,23511.35197204263,330.1210707704918,46.31421,11.60006
51979988,97.0,4.574710978503383,24.25,Entire home/apt,Entire condo,4,1.0,2.0,1.5,5,5.0,0.0,347,5,december,Croviana,22068,5745.286261064905,9436.060647438404,864.9665225088658,1416.4668982732396,243.69440877552546,1398.2207540621396,567.5063080360727,309.99063924742194,786.6266577181186,1073.0163600209894,3922.5271044898054,538.2492532780113,46.3435,10.90583
51985394,184.0,5.214935757608986,92.0,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,4,5.0,0.0,299,2,december,Mori,22123,9265.247486051954,5078.370888651556,1726.5609989744867,4748.4684907464625,215.28188466484204,1542.593402942606,203.51097890247019,1116.7254121391425,290.6515169693245,2614.8701079074317,878.5800641697607,5430.04155545727,45.86899,10.94228
51994727,36.0,3.58351893845611,9.0,Entire home/apt,Entire serviced apartment,4,2.0,4.0,1.0,5,4.8,0.0,55,1,december,Ledro,22229,14083.31036953001,9471.485551599155,1049.0806796088052,10435.897881359202,806.5938076183909,2071.712450888787,1085.6090860751763,446.59227168976275,1170.135497092202,1492.3732517375315,5930.896398568599,1114.4609121092137,45.90018,10.70341
52003120,204.0,5.318119993844216,51.0,Entire home/apt,Entire condo,4,2.0,4.0,1.0,175,4.92,1.0,252,1,december,Sanzeno,22169,6690.070373380459,15184.501195580038,455.2886258402468,3147.0827407997667,62.03053523049996,852.1451069458076,428.92518752953293,180.93604857254337,936.7550754458442,2361.4655469185177,776.5913223326864,169.44503668615712,46.368736,11.079301
52022555,190.0,5.247024072160486,47.5,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,1,4.0,0.0,55,7,december,Altavalle,22235,8510.044423319549,10380.80058883419,1256.8207577577843,13305.312662615093,258.4844151903036,2475.5832548965404,2831.127676111116,1136.5382498012707,1444.7613343557305,8640.478339743291,6132.930770594105,12122.920574682734,46.2316,11.29728
52796407,74.0,4.30406509320417,37.0,Entire home/apt,Entire vacation home,2,0.0,1.0,1.0,6,4.67,0.0,343,2,december,Pergine Valsugana,22139,7250.24764550623,399.7448052594593,1389.1574089631813,1288.2366527374577,127.09097291697397,3304.0281315159564,237.57748035804659,334.88564996383576,1635.5117461825969,1499.961992582831,2883.1035568898556,3079.172854870693,46.029259,11.226798
52814681,109.0,4.6913478822291435,15.571428571428571,Entire home/apt,Entire villa,7,2.0,4.0,1.0,11,4.73,0.0,178,2,december,Levico Terme,22104,3826.019052365576,1017.245141845079,183.05842296493088,1217.2382271860847,312.81416775690184,3218.7727445167193,622.2468005586519,382.2368476009307,383.00447906579564,453.10802786745427,4023.5714413955525,853.6595013381933,46.01623,11.29964
52852376,335.0,5.814130531825066,83.75,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,6,4.83,0.0,178,1,december,Tre Ville,22247,80.45511217717092,9416.2403812091,70.19955463626769,9780.8192334395,101.45192222390425,7897.802160420906,373.1657175208157,212.59581487383932,121.46858293322784,574.3194495188463,11376.643726293958,127.915883289889,46.22765,10.82932
52858961,273.0,5.60947179518496,68.25,Entire home/apt,Entire condo,4,2.0,3.0,1.0,2,5.0,0.0,190,2,december,Trento,22205,590.1803363405431,5953.867659439114,233.31216305945173,496.11975910924195,214.47327995013316,1255.4270571976765,126.48394304994777,17.57118381958708,53.68103384768368,111.29010092663461,156.55309339456804,162.11026395255615,46.06865310668945,11.123132705688477
52870002,130.0,4.867534450455582,65.0,Private room,Private room in bed and breakfast,2,1.0,1.0,1.5,1,5.0,0.0,305,1,december,Bocenago,22018,5089.936778032535,14186.35157831198,531.3718198885357,21981.717384515057,387.3717434464933,1065.4293302970452,69.4114627951749,238.17328798243986,56.70213254575049,2540.8981802256767,10391.630385826586,2303.903229968813,46.11801,10.75826
52870042,90.0,4.499809670330265,45.0,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,1,5.0,0.0,304,1,december,Bocenago,22018,4917.29807576254,14049.060264934124,504.9083956918694,21803.071856081027,570.8525461158976,941.0848241150434,276.8039466913108,190.08092639103856,158.25698453949144,2755.705525369715,10407.546946636567,2518.6849680664945,46.11944,10.76013
52870088,90.0,4.499809670330265,45.0,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,1,5.0,0.0,305,1,december,Bocenago,22018,5067.146170177619,14160.885119460423,527.6792513981964,21957.977996911515,416.72383086313584,1040.0953871286972,96.7739189836106,223.3528625756993,25.926745049259466,2573.3638956574778,10387.784887166199,2336.4823211011208,46.11819,10.7586
52049811,120.0,4.787491742782046,20.0,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,43,5.0,1.0,53,1,december,Tesero,22196,3307.459913063719,14653.588947560827,201.40774364594108,26490.456973138946,239.95349978842296,530.7410490169104,177.05112586403658,371.62490043361595,198.83862217106173,3988.592708748577,23251.942536041162,3234.7132528798284,46.28949,11.5138
52055970,160.0,5.075173815233827,32.0,Entire home/apt,Entire condo,5,2.0,4.0,1.0,17,4.29,0.0,306,3,december,Mezzana,22114,122.37062923710056,11505.444299340561,1711.559313736198,1271.858456302728,79.73187773612037,2256.9576152054547,78.96633866591068,34.05858494177419,307.5958996107913,188.1501962767302,5486.434386171491,6699.539934967019,46.30317,10.80855
52099723,164.0,5.099866427824199,41.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,2,4.5,0.0,51,7,december,Altavalle,22235,8393.981336183171,10292.79554996527,1161.069370746113,13396.324799358408,124.75034313505404,2543.9026249119884,2661.963858668495,1053.657527155172,1275.601272045774,8630.847376543825,6101.012244473711,11963.490978006526,46.23047,11.29881
52115984,60.0,4.0943445622221,30.0,Private room,Private room in condo,2,1.0,1.0,1.0,30,4.93,1.0,176,1,december,Mezzocorona,22116,799.28489390759,10760.022098467494,772.6907245685275,921.9298463212691,88.98369215394226,1431.7490235157518,633.7920953290252,318.577339134291,1671.8699266596873,676.4390710578706,1427.9673806418616,2599.26644609422,46.21752,11.12988
52890917,91.0,4.51085950651685,30.333333333333332,Entire home/apt,Entire rental unit,3,0.0,2.0,1.0,22,4.91,0.0,364,1,december,Castello-Molina di Fiemme,22047,1986.8693214781829,17693.912512037878,174.24292899043297,25428.937250859944,124.80044161587817,6494.507109418897,439.53492727065657,634.3389210500727,341.02206032734443,333.1046036165523,18086.53604153407,1740.518911722162,46.28414709094688,11.438994104403388
52890918,137.0,4.919980925828125,34.25,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,3,5.0,0.0,364,1,december,Castello-Molina di Fiemme,22047,1993.7337712668673,17694.347126288125,168.43765170284485,25420.769300471682,128.72595034693256,6487.980651081186,430.6355261863439,626.0649790666006,348.7601094002194,324.2629202869992,18077.68131885313,1749.1604489296321,46.28409240890855,11.438909614819352
52890919,158.0,5.062595033026967,26.333333333333332,Entire home/apt,Entire rental unit,6,4.0,4.0,2.0,32,4.75,0.0,348,1,december,Castello-Molina di Fiemme,22047,1993.7337712668673,17694.347126288125,168.43765170284485,25420.769300471682,128.72595034693256,6487.980651081186,430.6355261863439,626.0649790666006,348.7601094002194,324.2629202869992,18077.68131885313,1749.1604489296321,46.28409240890855,11.438909614819352
52122462,173.0,5.153291594497779,21.625,Entire home/apt,Entire rental unit,8,3.0,5.0,2.0,2,5.0,1.0,364,1,december,Arco,22006,14717.118203163898,3750.7888789211083,1342.9561255672227,5789.087414158291,1383.376816346115,2962.3916529157696,1424.9282542795972,1319.1496184935463,1514.8382274311712,1477.2960692176027,1807.216577917582,3219.469439323412,45.93185389689273,10.867926794143957
52142906,111.0,4.709530201312334,22.2,Entire home/apt,Entire rental unit,5,2.0,4.0,1.0,14,4.64,1.0,358,1,december,Tenno,22191,13903.418400059167,1884.729421576624,1649.679408943974,4024.6167214006095,55.82347646863186,2483.5862074463066,112.46515935485932,372.9553847649087,1290.4644301240535,276.1787502302204,422.08189268908194,915.4730229598033,45.92075785053157,10.831974999405674
52142909,94.0,4.543294782270004,15.666666666666666,Entire home/apt,Entire rental unit,6,2.0,5.0,1.0,3,4.0,1.0,364,1,december,Tenno,22191,13903.418400059167,1884.729421576624,1649.679408943974,4024.6167214006095,55.82347646863186,2483.5862074463066,112.46515935485932,372.9553847649087,1290.4644301240535,276.1787502302204,422.08189268908194,915.4730229598033,45.92075785053157,10.831974999405674
52142923,64.0,4.1588830833596715,32.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,6,3.83,1.0,365,1,december,Tenno,22191,13903.418400059167,1884.729421576624,1649.679408943974,4024.6167214006095,55.82347646863186,2483.5862074463066,112.46515935485932,372.9553847649087,1290.4644301240535,276.1787502302204,422.08189268908194,915.4730229598033,45.92075785053157,10.831974999405674
52231002,113.0,4.727387818712341,56.5,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,2,3.0,0.0,8,5,december,Tenna,22190,5461.759008537205,382.39402051608954,209.9751363177936,1940.762571082674,266.4644259280246,804.8103911785192,106.63646410849105,201.31546094258852,126.4515055248584,2058.5174046799734,2819.659282819623,2123.1308843828106,46.01489,11.26497
52251077,144.0,4.969813299576001,36.0,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,19,4.53,0.0,93,1,december,San Giovanni di Fassa-Sèn Jan,22250,274.68033162080604,30004.496572547807,3263.100587371966,44974.10537089494,152.83066074261953,1853.2003632756387,1083.4613384177653,148.8003063290585,456.8866671949938,752.8390714765764,30435.082657368963,1723.3633493753543,46.43712,11.68935
52270688,189.0,5.241747015059643,31.5,Entire home/apt,Entire loft,6,2.0,6.0,2.0,13,5.0,1.0,312,5,december,Rovereto,22161,5196.510135366406,11694.152877268241,190.01960991585716,2565.515562695803,136.09552191543125,5278.772679021583,597.7289120842452,599.5477280005056,922.3519352201623,1068.7341914386711,2197.7020387243565,1295.4528063626265,45.91238,11.04573
