id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1218073232337096432,Appartamento Marilleva 1400,120424341,Alessio,,Trentino,46.30392901488842,10.811773650348186,Entire home/apt,48,1,0,,,1,124,0,
1218074667189582584,Appartamento in condominio,161423499,Vincenzo,,Trentino,46.2592083,10.5865383,Entire home/apt,70,3,3,2024-12-16,0.65,1,316,3,IT022213C2DU2M2ZMJ
1218151538606809836,Luna,505333122,Nicola,,Trentino,45.96715061349505,10.978754256622295,Private room,119,2,1,2024-08-17,0.22,5,365,1,IT022053B5YINP4ECN
1218563628578655812,Casa con giardino fronte lago,31056791,Francesco,,Trentino,45.94019065668506,11.253374218940735,Entire home/apt,,5,0,,,1,0,0,
1218659090389106106,The Queen of Garda,588760485,Justin Timothy,,Trentino,45.878170387755574,10.861378398147584,Entire home/apt,215,1,2,2024-10-30,0.43,47,354,2,
1218809658310530316,Alfio's Alpen Suite,588760485,Justin Timothy,,Trentino,45.987968517815055,10.669544635134622,Entire home/apt,85,1,4,2024-12-10,0.92,47,360,4,IT022246C2D5WEMAQD
1218824586005231409,Appartamento con garage,49963010,Massimo,,"Trento, Trentino",46.09213032506628,11.116958411639413,Entire home/apt,212,1,1,2024-09-11,0.27,1,323,1,IT022205C2UT7OIG8K
1218896212691597473,Appartamento Via Ferrera,595001578,Cristina,,Trentino,45.9195807,10.8880076,Entire home/apt,126,3,0,,,1,344,0,IT022006C2R7T7YZNY
1218931081163346386,Casa La Corte,279808520,Sabrina,,Trentino,45.8884113,11.0395791,Entire home/apt,105,2,0,,,1,76,0,IT022161C2JEAX24TB
1218967460617822921,Belvilla by OYO Villa Etti Bilo - Fronte Lago,270217570,Addy - BELVILLA,,Trentino,45.87099,10.76113,Entire home/apt,90,1,0,,,4,365,0,
1219246427813510104,Appartamento Pedemont,571974411,Elisa,,Trentino,46.36542627008923,11.027180753151669,Entire home/apt,,2,1,2024-12-29,1,1,85,1,IT022062B4ULJTPJ98
1219693172423225216,"Casa Canazei, 2-5 pers. App 122",127024183,Bart,,Trentino,46.46704,11.77951,Entire home/apt,351,1,0,,,1,21,0,
1220186396020931548,Camera Doppia a Campiglio,447379260,Hotiday,,Trentino,46.23628182391247,10.827013901746692,Private room,682,1,1,2024-12-10,1,6,171,1,IT022143A1U7XVTCU9
1220668409518077903,"[Fiore del Brenta2]  Mansarda panoramica, Terrazzo",318083227,Alberto,,Trentino,46.17077812098362,11.011969488885484,Entire home/apt,333,1,0,,,2,343,0,IT022005C2CUABGBQL
1220731287421899266,Appartamento Ciasa Saslonch,588400228,Lucio,,Trentino,46.3808382,11.6619665,Entire home/apt,279,2,0,,,1,259,0,IT022118B4P5IJ4SU9
1220842419381708671,Casa Aurora appartamento mansarda,595176624,Paolo,,Trentino,46.28831,11.45232,Entire home/apt,140,4,2,2024-12-28,0.46,1,0,2,IT022050C20KMECKBN
1221215233487960916,Appartamento Mia,493761428,Dorela,,Trentino,46.14175485837072,11.107949875295162,Entire home/apt,141,1,0,,,2,357,0,IT022103C2ZR529I5G
1221449078319787195,appartamento Belvedere 2,99105461,Stefania,,Trentino,46.41599679999999,11.6696155,Entire home/apt,249,7,0,,,2,16,0,IT022250B44E6CPLCQ
1221495841541546471,Perché no,595675106,Luca,,Trentino,46.29693,10.68976,Entire home/apt,85,3,3,2024-09-08,0.65,1,63,3,IT022213C2BT4TGS7A
1221529397675249114,Splendida vista lago,97637444,Silvia,,Trentino,46.0287796,11.2487973,Private room,55,4,3,2024-09-13,0.66,1,88,3,
1221557383140240566,CasaRipa26-Appartamento Bastione,591624991,Laura,,Trentino,45.88497,10.8402,Entire home/apt,130,2,6,2024-11-10,1.36,2,341,6,IT022153C2MZGJ9BXQ
1221628375359963414,Appartamento Smeraldo,530258636,Dolores,,Trentino,46.03611,11.00593,Entire home/apt,,1,3,2024-08-25,0.67,2,0,3,It022243C2OZBLMUJR
1222174786763019422,La via dei castelli Apartments,428560271,Jessica,,Trentino,46.3435517,11.0450862,Entire home/apt,,4,0,,,2,361,0,
1222321386769106534,1 Cozy room in Riva Del Garda,299050391,Alessandra,,Trentino,45.887721426096284,10.841091204893475,Private room,90,2,7,2024-11-03,1.74,2,358,7,It022153B4UMGKNT26
1222383078601391460,WindRock Garda,595926191,Boris,,Trentino,45.9195253,10.8608868,Entire home/apt,120,2,4,2024-11-01,1.06,1,171,4,IT022006C2IH3J48R7
1222391515846910166,Casa Micius,351838350,Mara,,Trentino,46.27856,11.43192,Entire home/apt,196,2,3,2024-12-23,0.70,1,164,3,IT022047C2SJ4X7W9G
1222485344481630542,Casa Colin,595964769,Massimo,,Trentino,46.4119018,10.9692324,Entire home/apt,99,1,11,2024-12-30,2.50,1,294,11,IT022026C2XSAXZLSJ
1222948202887662023,[Vicino a Mercatini e Duomo - Parcheggio Gratuito],412662404,Dennis,,"Trento, Trentino",46.0682282,11.1267538,Entire home/apt,,1,1,2024-12-01,0.94,1,365,1,IT022205B4P7PT5LV6
